"Genre","Content","Audience","Income","RATING","ID"
"Documentary","PG13",30872.77,7736.89,"Average",577
"Action","R",24019.34,4801.85,"Average",578
"Comedy","R",30830.95,12591.09,"Average",579
"Drama","PG13",34204.34,31938.08,"Average",580
"Drama","PG13",24702.85,5136.64,"Average",581
"Comedy","PG",35794.54,38165.2,"Average",582
"Action","R",28210.05,35343.36,"Average",583
"Documentary","PG13",21865.65,5199.99,"Average",584
"Drama","PG13",34083.3,9367.67,"Average",585
"Comedy","R",15424.41,16091.44,"Average",586
"Drama","PG",15250.19,4689.36,"Average",587
"Comedy","PG",8054.14,29047,"Great",588
"Documentary","PG",37345.78,31013.47,"Average",589
"Documentary","R",24899.52,45346.92,"Average",590
"Documentary","PG",30233.59,15515.88,"Average",591
"Drama","R",20026.72,12428.35,"Average",592
"Comedy","R",7436.74,843.22,"Average",593
"Drama","PG13",39849.03,36659.06,"Great",594
"Comedy","R",4131.29,12967.46,"Average",595
"Documentary","PG",10928.8,33431.51,"Great",596
"Comedy","R",20628.1,22734.49,"Average",597
"Drama","R",3677.27,29508.45,"Great",598
"Documentary","PG",8450.28,28200.84,"Great",599
"Documentary","R",9770.01,28731.97,"Great",600
"Action","R",27852.27,5802.71,"Great",601
"Comedy","PG13",15714.9,41197.91,"Great",602
"Documentary","PG",16767.84,41619.07,"Great",603
"Documentary","R",28638.31,34057.08,"Average",604
"Comedy","PG13",26892.13,8398.53,"Average",605
"Action","PG",35624.84,4614.17,"Average",606
"Action","R",2543.99,40766.16,"Great",607
"Comedy","R",16460.16,8483.61,"Average",608
"Documentary","PG13",13091.16,33236.39,"Great",609
"Action","PG",4627.13,18748.24,"Great",610
"Documentary","PG13",21906.72,15577.69,"Average",611
"Documentary","PG",11332.91,34530.25,"Great",612
"Action","PG13",4328.35,26303.67,"Great",613
"Documentary","PG13",38764.42,49271.72,"Average",614
"Documentary","PG13",8361.65,38352.13,"Great",615
"Drama","PG",20433.69,40324.61,"Average",616
"Documentary","R",17098.39,5407.3,"Average",617
"Action","PG13",15267.85,41424.21,"Great",618
"Documentary","PG",33173.87,35731.98,"Average",619
"Comedy","PG",903.44,7191.78,"Great",620
"Comedy","PG13",14151.13,7847.96,"Average",621
"Comedy","PG",8572.66,49870.44,"Great",622
"Action","R",3755.87,43582.34,"Great",623
"Comedy","PG",14134.47,14548.35,"Average",624
"Documentary","PG",34239.55,11454.58,"Average",625
"Action","PG",8651.93,31854.96,"Great",626
"Drama","PG",35197.11,20597.76,"Average",627
"Comedy","R",22947.85,33902.71,"Average",628
"Drama","PG",27070.01,1961.42,"Average",629
"Documentary","PG",9424.41,27192.3,"Great",630
"Action","PG13",15580.02,2992.13,"Average",631
"Comedy","PG",1514.35,42792.43,"Great",632
"Comedy","PG13",14331.59,8586.08,"Average",633
"Documentary","R",31201.65,43180.34,"Average",634
"Drama","R",19699.98,39969.61,"Great",635
"Action","PG",22143.92,19154.68,"Average",636
"Comedy","R",19527.12,15561.26,"Average",637
"Comedy","PG13",12041.62,26146.98,"Great",638
"Action","R",13136.14,29187.5,"Great",639
"Documentary","R",13037.1,19819.31,"Average",640
"Documentary","PG13",11036.62,6542.43,"Average",641
"Action","R",36207.95,8075.95,"Average",642
"Comedy","PG13",23904.6,46484.98,"Average",643
"Comedy","R",16380.56,49060.91,"Great",644
"Action","PG",15815.04,46963.23,"Great",645
"Documentary","PG",4015.42,32557.56,"Great",646
"Documentary","R",2559.9,22761.94,"Great",647
"Comedy","PG13",22741.65,18008.86,"Average",648
"Drama","PG",25432.96,46038.71,"Average",649
"Comedy","PG13",7320.71,34684.8,"Great",650
"Documentary","PG13",15213.69,38520.35,"Great",651
"Action","R",2615.21,30173.63,"Great",652
"Comedy","R",11037.51,15802.26,"Average",653
"Comedy","PG13",408.48,9901.18,"Great",654
"Comedy","R",30046.03,7105.02,"Average",655
"Action","PG",3152.52,39489.12,"Great",656
"Documentary","PG13",27642.38,49281.26,"Average",657
"Documentary","PG",22701.33,1040.87,"Average",658
"Action","PG13",28855.08,34766.11,"Average",659
"Comedy","PG13",2359.69,46686.16,"Great",660
"Comedy","PG13",34223.8,45813.67,"Average",661
"Documentary","PG13",16316.18,48165.76,"Great",662
"Action","PG",23982.58,11616.95,"Average",663
"Documentary","R",7615.25,34672.61,"Great",664
"Drama","PG13",38044.93,15543.11,"Average",665
"Comedy","R",3975.12,1660.93,"Average",666
"Documentary","PG",30485.58,26943.11,"Average",667
"Action","PG13",8798.34,10093.99,"Average",668
"Documentary","PG",26248.25,25961.4,"Average",669
"Comedy","R",34588.14,42220.26,"Great",670
"Documentary","PG",36277.73,22415.37,"Average",671
"Comedy","PG13",3094.36,2809.93,"Average",672
"Documentary","PG13",34748.93,3709.1,"Average",673
"Action","R",6973.95,2798.13,"Average",674
"Drama","PG13",37891.4,20422.06,"Average",675
"Drama","PG13",9787.16,18155.2,"Average",676
"Action","R",37219.81,28897.79,"Average",677
"Comedy","R",4402.89,47420.9,"Great",678
"Comedy","PG13",25348.09,7929.75,"Average",679
"Action","PG",17633.92,4467.08,"Average",680
"Drama","R",5084.33,6216.07,"Great",681
"Action","PG",8494.09,47668.38,"Great",682
"Documentary","R",31049.93,8870.96,"Average",683
"Comedy","PG13",26632.8,37759.95,"Average",684
"Action","PG",28154.45,43991.4,"Average",685
"Comedy","PG13",3048.4,40243.54,"Great",686
"Comedy","R",6474.4,33927.16,"Average",687
"Comedy","PG13",25150.67,41463.78,"Average",688
"Documentary","PG13",25612.31,30349.69,"Average",689
"Comedy","PG",20049.36,42928.6,"Average",690
"Comedy","PG13",33081.42,48895.95,"Average",691
"Drama","R",12770.53,39905.16,"Great",692
"Documentary","PG13",27965.1,47134.26,"Average",693
"Drama","PG",11092.09,29093.82,"Average",694
"Documentary","PG13",36322.13,12379.14,"Average",695
"Action","R",1966.59,10367.62,"Great",696
"Action","PG",22693.12,33625.21,"Great",697
"Drama","PG13",22116.89,23000.93,"Average",698
"Comedy","PG",6746.21,48156.16,"Great",699
"Documentary","R",34633.65,41407.85,"Average",700
"Drama","PG13",1910.78,44548.54,"Great",701
"Comedy","PG13",39110.96,624.14,"Average",702
"Drama","R",8299.75,17364.07,"Great",703
"Action","R",16031.85,12216.58,"Average",704
"Comedy","PG",39027.8,47542.91,"Average",705
"Action","PG13",7548.38,36631.08,"Great",706
"Action","R",9898.04,34769.34,"Great",707
"Documentary","PG13",2850.86,42451.66,"Great",708
"Drama","PG",13033.14,183.18,"Average",709
"Documentary","PG13",21338.5,27319.49,"Average",710
"Action","PG13",7821.15,40204.9,"Average",711
"Comedy","PG13",1482.96,2150.71,"Average",712
"Drama","PG13",36166.75,34505.07,"Average",713
"Comedy","R",26567.2,34610.87,"Average",714
"Comedy","R",3989.67,5096.13,"Average",715
"Action","PG",4053.35,13983.7,"Great",716
"Documentary","PG",27512.86,23386.37,"Average",717
"Documentary","PG",38510.43,37373.67,"Average",718
"Action","PG13",38587.54,16773.88,"Average",719
"Drama","PG",29192.5,30634.35,"Average",720
"Documentary","R",5806.43,35010.2,"Great",721
"Drama","R",5790.96,27632.52,"Great",722
"Documentary","R",12645.57,39068.61,"Great",723
"Comedy","PG13",28111.22,19179.75,"Average",724
"Drama","PG",3739.89,36048.79,"Great",725
"Documentary","PG",31406.66,49324.83,"Average",726
"Comedy","R",28158.35,18769.61,"Average",727
"Documentary","PG13",34237.55,28589.08,"Average",728
"Drama","PG",6369.62,20799.3,"Great",729
"Documentary","PG13",19422.93,19861.04,"Average",730
"Documentary","R",24765.44,33227.52,"Average",731
"Action","PG",3685.75,40199.46,"Great",732
"Documentary","PG",36257.16,5464.22,"Average",733
"Documentary","R",24511.18,22244.93,"Average",734
"Drama","PG",20616.15,32114.53,"Average",735
"Action","PG",21958.02,13813.82,"Average",736
"Action","PG",34396.75,22038.35,"Average",737
"Drama","PG",37623.62,45985.64,"Average",738
"Comedy","PG",2195.44,15595.57,"Great",739
"Documentary","PG13",30926.94,13176.57,"Average",740
"Drama","PG13",37495.45,23850.18,"Average",741
"Drama","PG",4182.54,15839.08,"Average",742
"Action","PG",36412.4,28930.62,"Average",743
"Action","PG",34872.58,42445.64,"Average",744
"Action","PG13",23157.62,34728.2,"Average",745
"Drama","PG",9247.89,43893.08,"Great",746
"Documentary","PG",39620.06,2249.85,"Average",747
"Drama","PG",28150.13,13366.5,"Average",748
"Comedy","PG13",35629.82,11137.99,"Average",749
"Documentary","PG",36534.6,23684.38,"Average",750
"Documentary","PG13",13456.59,6767.73,"Average",751
"Action","PG",15059.67,13740.96,"Average",752
"Documentary","PG",33176.13,6589.25,"Average",753
"Drama","PG13",10068.46,7043.14,"Average",754
"Comedy","PG",16996.12,20706.25,"Average",755
"Drama","R",8757.45,9625.28,"Great",756
"Drama","PG",25204.19,9885.06,"Average",757
"Comedy","PG",1922.44,19548.96,"Great",758
"Comedy","PG13",15393.38,46108.55,"Great",759
"Action","PG",20999.36,20774.56,"Average",760
"Comedy","R",31347.7,29277.65,"Average",761
"Drama","R",7611.24,10985.56,"Average",762
"Drama","PG13",39240.42,19575.15,"Average",763
"Drama","PG13",28641.28,28555.35,"Average",764
"Documentary","PG13",1758.83,18452.36,"Great",765
"Drama","PG",16568.62,3023.78,"Average",766
"Drama","R",35219.99,36009.57,"Great",767
"Action","R",10994.35,42995.37,"Great",768
"Comedy","R",5400.81,33817.67,"Great",769
"Action","PG13",12887.44,41498.63,"Great",770
"Drama","PG",10272.39,31509.22,"Great",771
"Action","R",769.84,25879.58,"Great",772
"Action","R",21223.43,42849.64,"Great",773
"Documentary","PG13",11579.41,11011.77,"Average",774
"Documentary","PG",11486.61,15496.95,"Average",775
"Drama","PG",22454.81,28605.88,"Average",776
"Drama","R",13830.3,46071.64,"Great",777
"Documentary","PG",19021.04,14900.1,"Average",778
"Action","R",2500.36,16361.68,"Great",779
"Drama","PG",6694.93,6822.73,"Average",780
"Comedy","PG13",29164.71,43234.11,"Average",781
"Drama","R",19246.09,29580.04,"Great",782
"Comedy","PG",39540.41,979.94,"Average",783
"Drama","PG13",10296.39,20970.8,"Great",784
"Action","PG13",11344.8,34472.69,"Great",785
"Documentary","R",34149.69,41543.03,"Average",786
"Drama","PG13",5728.32,33481.93,"Great",787
"Action","PG",3498.79,10858.97,"Great",788
"Drama","PG13",25483.62,43065.34,"Average",789
"Drama","R",31186.37,2486.31,"Great",790
"Action","PG",34316.9,11411.09,"Average",791
"Documentary","PG",30056.73,21874.09,"Average",792
"Comedy","R",17811.42,37286.97,"Average",793
"Action","R",31612.15,19307.06,"Average",794
"Comedy","PG13",10300.15,38964.73,"Great",795
"Action","PG13",31520.95,25864.71,"Average",796
"Action","PG13",25227.67,49856.57,"Average",797
"Documentary","PG",38965.9,47466.28,"Average",798
"Drama","PG",18454.31,31034.19,"Average",799
"Drama","PG",32335.78,42732.31,"Average",800
"Comedy","PG",28465.46,48809.18,"Average",801
"Documentary","PG",6700.62,38176.17,"Great",802
"Drama","PG",15862.37,2148.32,"Average",803
"Comedy","PG",30925.4,38951.62,"Average",804
"Comedy","PG13",36983.46,7668.26,"Average",805
"Comedy","PG",6506.52,35364.12,"Great",806
"Comedy","PG13",27681.6,43207.07,"Average",807
"Drama","PG13",33015.92,30402.48,"Average",808
"Drama","R",19755.23,43027.2,"Great",809
"Action","PG13",39413.95,27219.32,"Great",810
"Comedy","PG",2369.91,17225.84,"Great",811
"Documentary","PG",6219.21,6582.55,"Average",812
"Action","PG13",33628.23,735.43,"Average",813
"Action","R",8709.93,48055.89,"Great",814
"Documentary","PG13",4116.95,14131.83,"Great",815
"Documentary","PG",22772.17,3021.85,"Average",816
"Documentary","PG",19874.32,3077.25,"Average",817
"Drama","R",12485,2128.19,"Great",818
"Action","PG",33468.37,48454.19,"Average",819
"Comedy","PG13",9403.69,26545.85,"Great",820
"Drama","PG",32867.76,6406.68,"Average",821
"Comedy","PG13",37084.97,41996.05,"Average",822
"Drama","R",10311.32,24948.36,"Great",823
"Drama","PG13",8074.23,35197.05,"Average",824
"Action","PG",31262.59,49177.31,"Average",825
"Action","PG",23868.08,13654.36,"Average",826
"Drama","PG13",37964.14,32143.01,"Average",827
"Action","PG",32798.05,8524.41,"Average",828
"Documentary","PG",24150.6,17684.09,"Average",829
"Drama","PG13",2978.01,15546.44,"Great",830
"Action","R",17848.62,6823.12,"Average",831
"Drama","R",24098.68,15447.31,"Great",832
"Comedy","PG",1505.46,1444.81,"Average",833
"Drama","R",13245.39,9195.76,"Great",834
"Documentary","R",20422.39,26907.39,"Great",835
"Drama","PG13",22939.13,44352.81,"Average",836
"Action","PG",31293.37,40463.81,"Average",837
"Action","PG",7064.5,31482.39,"Great",838
"Comedy","PG",7015.88,12068.47,"Average",839
"Documentary","PG",14903.87,9597.56,"Average",840
"Documentary","R",10160.07,24819.29,"Great",841
"Comedy","PG13",8272.57,15160.15,"Average",842
"Documentary","PG",16032.55,16320.23,"Average",843
"Documentary","PG",12196.57,6649.42,"Average",844
"Documentary","PG13",6425.41,10138.93,"Average",845
"Comedy","PG13",32332.77,48702.98,"Average",846
"Drama","PG13",1359.39,31599.91,"Great",847
"Documentary","R",18694.68,29006.6,"Average",848
"Action","PG13",10890.2,42834.14,"Great",849
"Drama","PG13",3494.28,47057.35,"Great",850
"Action","R",11002.89,4843.79,"Average",851
"Comedy","PG",17678.45,31154.85,"Average",852
"Action","PG",23350.29,14727.86,"Average",853
"Action","R",1783.71,44994.12,"Great",854
"Comedy","R",29982.73,13533.87,"Average",855
"Action","PG13",38713.48,47275.71,"Average",856
"Comedy","R",28743.55,12795.81,"Average",857
"Action","PG",22451.59,23920.88,"Average",858
"Comedy","R",16100,36176.48,"Great",859
"Action","PG13",8658.46,18861.89,"Great",860
"Action","PG",16281.62,12072.55,"Average",861
"Documentary","PG",30358.05,33301.81,"Average",862
"Documentary","PG",5179.17,3511.99,"Average",863
"Action","R",29781.1,46458.76,"Average",864
"Drama","PG13",1232.9,38558.53,"Great",865
"Action","PG",16986.82,17348.5,"Average",866
"Drama","R",10780.58,35253.92,"Great",867
"Drama","PG13",24743.8,26536.52,"Average",868
"Documentary","PG13",8802.14,43483.78,"Great",869
"Drama","R",18469.16,35789.79,"Great",870
"Documentary","PG",13044.4,2427.27,"Great",871
"Comedy","PG",36999.35,6748.72,"Average",872
"Action","PG13",10834.46,16629.94,"Average",873
"Comedy","R",18232.16,38317.86,"Great",874
"Comedy","PG13",2989.8,20477.67,"Great",875
"Documentary","PG13",23645.48,34667.38,"Average",876
"Documentary","R",13262.04,29088.81,"Great",877
"Drama","PG13",9131.1,7161.77,"Average",878
"Action","PG",31435.5,33229.56,"Average",879
"Action","PG13",39856.2,14177.13,"Average",880
"Action","PG13",17015.01,44690.55,"Great",881
"Documentary","R",3138.59,49217.03,"Great",882
"Action","PG13",11611.63,32404.13,"Great",883
"Drama","R",2054.99,21870.12,"Great",884
"Drama","R",24072.33,31074.55,"Great",885
"Documentary","PG13",21201.21,48391.37,"Great",886
"Drama","PG13",12638.47,9873.48,"Average",887
"Drama","R",7227.71,30542.72,"Great",888
"Documentary","PG",10877.71,7258.36,"Great",889
"Comedy","PG",20254.03,42133.78,"Great",890
"Documentary","PG13",38086.26,33207.85,"Average",891
"Action","R",17769.2,38300.78,"Average",892
"Documentary","PG13",39402.12,44968.55,"Average",893
"Action","PG13",32799.24,10873.59,"Average",894
"Action","R",15394.5,33422.14,"Great",895
"Documentary","R",6008.2,11879.31,"Average",896
"Comedy","PG",33579.39,17341.38,"Average",897
"Comedy","PG",2765.72,1285.87,"Average",898
"Action","PG",15156.82,22566.34,"Average",899
"Drama","PG",2748.74,10956.05,"Great",900
"Documentary","R",13187.03,16676.25,"Average",901
"Comedy","R",22035.73,41564.45,"Average",902
"Drama","PG13",7074.29,2683.7,"Average",903
"Comedy","PG13",16873.52,40894.34,"Great",904
"Drama","R",4102.1,41584.46,"Great",905
"Comedy","PG13",28799.17,6628.06,"Average",906
"Comedy","R",32067.29,489.57,"Average",907
"Drama","R",34820.64,14945.23,"Great",908
"Drama","PG",23342.76,29550.35,"Average",909
"Comedy","R",37283.59,49134.92,"Average",910
"Documentary","PG",1050.64,38364.63,"Great",911
"Action","R",38055.27,48575.15,"Average",912
"Documentary","PG",5857.19,17267.11,"Great",913
"Drama","PG13",18557,46411.82,"Great",914
"Documentary","R",27230.01,40261.45,"Average",915
"Action","PG",11202.15,49316.68,"Great",916
"Comedy","R",24650.82,28851.01,"Average",917
"Action","PG",25912.41,21482.91,"Average",918
"Documentary","R",36909.68,29108.87,"Average",919
"Drama","PG13",22756.13,9139.53,"Average",920
"Documentary","PG",10629,49326.93,"Great",921
"Action","PG13",30648.91,19033.86,"Average",922
"Documentary","PG",6218.29,34499.49,"Great",923
"Action","PG13",17152.86,6256.77,"Average",924
"Documentary","R",6383.37,19060.06,"Great",925
"Drama","R",12296.5,7880.01,"Great",926
"Comedy","PG13",25250.33,45058.71,"Average",927
"Documentary","PG",26465.25,45738.63,"Average",928
"Action","PG13",16429.22,38227.44,"Great",929
"Action","R",35280.58,625.58,"Average",930
"Action","PG",25599.39,33781.7,"Average",931
"Comedy","R",26269.15,14577.81,"Average",932
"Comedy","PG",15420.14,22619.74,"Average",933
"Comedy","PG",39869.59,17375.94,"Average",934
"Action","R",32751.17,40781.76,"Average",935
"Drama","PG",38706.85,25081.44,"Average",936
"Action","PG",18534.49,19117.71,"Average",937
"Drama","R",31900.57,48985.66,"Great",938
"Drama","PG",30421.58,18654.79,"Average",939
"Documentary","R",39740.01,27568.29,"Average",940
"Documentary","PG",6149.76,26705.02,"Great",941
"Documentary","R",28355.49,5424.41,"Average",942
"Documentary","R",37609,31061.84,"Average",943
"Comedy","R",3847.05,46211.74,"Great",944
"Drama","R",39374.84,41656.01,"Great",945
"Action","PG",27380.43,22367.2,"Average",946
"Documentary","PG",25382.71,28409.71,"Average",947
"Documentary","R",36466.18,34309.9,"Average",948
"Drama","R",24289.27,25226.2,"Great",949
"Drama","R",16101.35,23450.69,"Great",950
"Action","PG",35151.12,45073.07,"Average",951
"Documentary","PG13",18784.4,46755.89,"Average",952
"Documentary","R",38289.32,39264.74,"Average",953
"Action","R",22923.36,16555.54,"Average",954
"Action","PG13",19238.93,21245.94,"Average",955
"Comedy","PG",10074.01,15786.21,"Average",956
"Comedy","PG13",2872.5,4759.8,"Average",957
"Action","PG13",14344.5,35691.27,"Great",958
"Comedy","R",33288.93,28079.97,"Average",959
"Drama","PG13",31008.44,40801.41,"Average",960
"Comedy","PG13",8145.2,6211.54,"Average",961
"Comedy","PG",32765.63,49079.22,"Average",962
