Genre,Content,Audience,Income,ID
Comedy,R,28158.35,18769.61,727
Documentary,PG13,34237.55,28589.08,728
Drama,PG,6369.62,20799.3,729
Documentary,PG13,19422.93,19861.04,730
Documentary,R,24765.44,33227.52,731
Action,PG,3685.75,40199.46,732
Documentary,PG,36257.16,5464.22,733
Documentary,R,24511.18,22244.93,734
Drama,PG,20616.15,32114.53,735
Action,PG,21958.02,13813.82,736
Action,PG,34396.75,22038.35,737
Drama,PG,37623.62,45985.64,738
Comedy,PG,2195.44,15595.57,739
Documentary,PG13,30926.94,13176.57,740
Drama,PG13,37495.45,23850.18,741
Drama,PG,4182.54,15839.08,742
Action,PG,36412.4,28930.62,743
Action,PG,34872.58,42445.64,744
Action,PG13,23157.62,34728.2,745
Drama,PG,9247.89,43893.08,746
Documentary,PG,39620.06,2249.85,747
Drama,PG,28150.13,13366.5,748
Comedy,PG13,35629.82,11137.99,749
Documentary,PG,36534.6,23684.38,750
Documentary,PG13,13456.59,6767.73,751
Action,PG,15059.67,13740.96,752
Documentary,PG,33176.13,6589.25,753
Drama,PG13,10068.46,7043.14,754
Comedy,PG,16996.12,20706.25,755
Drama,R,8757.45,9625.28,756
Drama,PG,25204.19,9885.06,757
Comedy,PG,1922.44,19548.96,758
Comedy,PG13,15393.38,46108.55,759
Action,PG,20999.36,20774.56,760
Comedy,R,31347.7,29277.65,761
Drama,R,7611.24,10985.56,762
Drama,PG13,39240.42,19575.15,763
Drama,PG13,28641.28,28555.35,764
Documentary,PG13,1758.83,18452.36,765
Drama,PG,16568.62,3023.78,766
Drama,R,35219.99,36009.57,767
Action,R,10994.35,42995.37,768
Comedy,R,5400.81,33817.67,769
Action,PG13,12887.44,41498.63,770
Drama,PG,10272.39,31509.22,771
Action,R,769.84,25879.58,772
Action,R,21223.43,42849.64,773
Documentary,PG13,11579.41,11011.77,774
Documentary,PG,11486.61,15496.95,775
Drama,PG,22454.81,28605.88,776
Drama,R,13830.3,46071.64,777
Documentary,PG,19021.04,14900.1,778
Action,R,2500.36,16361.68,779
Drama,PG,6694.93,6822.73,780
Comedy,PG13,29164.71,43234.11,781
Drama,R,19246.09,29580.04,782
Comedy,PG,39540.41,979.94,783
Drama,PG13,10296.39,20970.8,784
Action,PG13,11344.8,34472.69,785
Documentary,R,34149.69,41543.03,786
Drama,PG13,5728.32,33481.93,787
Action,PG,3498.79,10858.97,788
Drama,PG13,25483.62,43065.34,789
Drama,R,31186.37,2486.31,790
Action,PG,34316.9,11411.09,791
Documentary,PG,30056.73,21874.09,792
Comedy,R,17811.42,37286.97,793
Action,R,31612.15,19307.06,794
Comedy,PG13,10300.15,38964.73,795
Action,PG13,31520.95,25864.71,796
Action,PG13,25227.67,49856.57,797
Documentary,PG,38965.9,47466.28,798
Drama,PG,18454.31,31034.19,799
Drama,PG,32335.78,42732.31,800
Comedy,PG,28465.46,48809.18,801
Documentary,PG,6700.62,38176.17,802
Drama,PG,15862.37,2148.32,803
Comedy,PG,30925.4,38951.62,804
Comedy,PG13,36983.46,7668.26,805
Comedy,PG,6506.52,35364.12,806
Comedy,PG13,27681.6,43207.07,807
Drama,PG13,33015.92,30402.48,808
Drama,R,19755.23,43027.2,809
Action,PG13,39413.95,27219.32,810
Comedy,PG,2369.91,17225.84,811
Documentary,PG,6219.21,6582.55,812
Action,PG13,33628.23,735.43,813
Action,R,8709.93,48055.89,814
Documentary,PG13,4116.95,14131.83,815
Documentary,PG,22772.17,3021.85,816
Documentary,PG,19874.32,3077.25,817
Drama,R,12485,2128.19,818
Action,PG,33468.37,48454.19,819
Comedy,PG13,9403.69,26545.85,820
Drama,PG,32867.76,6406.68,821
Comedy,PG13,37084.97,41996.05,822
Drama,R,10311.32,24948.36,823
Drama,PG13,8074.23,35197.05,824
Action,PG,31262.59,49177.31,825
Action,PG,23868.08,13654.36,826
Drama,PG13,37964.14,32143.01,827
Action,PG,32798.05,8524.41,828
Documentary,PG,24150.6,17684.09,829
Drama,PG13,2978.01,15546.44,830
Action,R,17848.62,6823.12,831
Drama,R,24098.68,15447.31,832
Comedy,PG,1505.46,1444.81,833
Drama,R,13245.39,9195.76,834
Documentary,R,20422.39,26907.39,835
Drama,PG13,22939.13,44352.81,836
Action,PG,31293.37,40463.81,837
Action,PG,7064.5,31482.39,838
Comedy,PG,7015.88,12068.47,839
Documentary,PG,14903.87,9597.56,840
Documentary,R,10160.07,24819.29,841
Comedy,PG13,8272.57,15160.15,842
Documentary,PG,16032.55,16320.23,843
Documentary,PG,12196.57,6649.42,844
Documentary,PG13,6425.41,10138.93,845
Comedy,PG13,32332.77,48702.98,846
Drama,PG13,1359.39,31599.91,847
Documentary,R,18694.68,29006.6,848
Action,PG13,10890.2,42834.14,849
Drama,PG13,3494.28,47057.35,850
Action,R,11002.89,4843.79,851
Comedy,PG,17678.45,31154.85,852
Action,PG,23350.29,14727.86,853
Action,R,1783.71,44994.12,854
Comedy,R,29982.73,13533.87,855
Action,PG13,38713.48,47275.71,856
Comedy,R,28743.55,12795.81,857
Action,PG,22451.59,23920.88,858
Comedy,R,16100,36176.48,859
Action,PG13,8658.46,18861.89,860
Action,PG,16281.62,12072.55,861
Documentary,PG,30358.05,33301.81,862
Documentary,PG,5179.17,3511.99,863
Action,R,29781.1,46458.76,864
Drama,PG13,1232.9,38558.53,865
Action,PG,16986.82,17348.5,866
Drama,R,10780.58,35253.92,867
Drama,PG13,24743.8,26536.52,868
Documentary,PG13,8802.14,43483.78,869
Drama,R,18469.16,35789.79,870
Documentary,PG,13044.4,2427.27,871
Comedy,PG,36999.35,6748.72,872
Action,PG13,10834.46,16629.94,873
Comedy,R,18232.16,38317.86,874
Comedy,PG13,2989.8,20477.67,875
Documentary,PG13,23645.48,34667.38,876
Documentary,R,13262.04,29088.81,877
Drama,PG13,9131.1,7161.77,878
Action,PG,31435.5,33229.56,879
Action,PG13,39856.2,14177.13,880
Action,PG13,17015.01,44690.55,881
Documentary,R,3138.59,49217.03,882
Action,PG13,11611.63,32404.13,883
Drama,R,2054.99,21870.12,884
Drama,R,24072.33,31074.55,885
Documentary,PG13,21201.21,48391.37,886
Drama,PG13,12638.47,9873.48,887
Drama,R,7227.71,30542.72,888
Documentary,PG,10877.71,7258.36,889
Comedy,PG,20254.03,42133.78,890
Documentary,PG13,38086.26,33207.85,891
Action,R,17769.2,38300.78,892
Documentary,PG13,39402.12,44968.55,893
Action,PG13,32799.24,10873.59,894
Action,R,15394.5,33422.14,895
Documentary,R,6008.2,11879.31,896
Comedy,PG,33579.39,17341.38,897
Comedy,PG,2765.72,1285.87,898
Action,PG,15156.82,22566.34,899
Drama,PG,2748.74,10956.05,900
Documentary,R,13187.03,16676.25,901
Comedy,R,22035.73,41564.45,902
Drama,PG13,7074.29,2683.7,903
Comedy,PG13,16873.52,40894.34,904
Drama,R,4102.1,41584.46,905
Comedy,PG13,28799.17,6628.06,906
Comedy,R,32067.29,489.57,907
Drama,R,34820.64,14945.23,908
Drama,PG,23342.76,29550.35,909
Comedy,R,37283.59,49134.92,910
Documentary,PG,1050.64,38364.63,911
Action,R,38055.27,48575.15,912
Documentary,PG,5857.19,17267.11,913
Drama,PG13,18557,46411.82,914
Documentary,R,27230.01,40261.45,915
Action,PG,11202.15,49316.68,916
Comedy,R,24650.82,28851.01,917
Action,PG,25912.41,21482.91,918
Documentary,R,36909.68,29108.87,919
Drama,PG13,22756.13,9139.53,920
Documentary,PG,10629,49326.93,921
Action,PG13,30648.91,19033.86,922
Documentary,PG,6218.29,34499.49,923
Action,PG13,17152.86,6256.77,924
Documentary,R,6383.37,19060.06,925
Drama,R,12296.5,7880.01,926
Comedy,PG13,25250.33,45058.71,927
Documentary,PG,26465.25,45738.63,928
Action,PG13,16429.22,38227.44,929
Action,R,35280.58,625.58,930
Action,PG,25599.39,33781.7,931
Comedy,R,26269.15,14577.81,932
Comedy,PG,15420.14,22619.74,933
Comedy,PG,39869.59,17375.94,934
Action,R,32751.17,40781.76,935
Drama,PG,38706.85,25081.44,936
Action,PG,18534.49,19117.71,937
Drama,R,31900.57,48985.66,938
Drama,PG,30421.58,18654.79,939
Documentary,R,39740.01,27568.29,940
Documentary,PG,6149.76,26705.02,941
Documentary,R,28355.49,5424.41,942
Documentary,R,37609,31061.84,943
Comedy,R,3847.05,46211.74,944
Drama,R,39374.84,41656.01,945
Action,PG,27380.43,22367.2,946
Documentary,PG,25382.71,28409.71,947
Documentary,R,36466.18,34309.9,948
Drama,R,24289.27,25226.2,949
Drama,R,16101.35,23450.69,950
Action,PG,35151.12,45073.07,951
Documentary,PG13,18784.4,46755.89,952
Documentary,R,38289.32,39264.74,953
Action,R,22923.36,16555.54,954
Action,PG13,19238.93,21245.94,955
Comedy,PG,10074.01,15786.21,956
Comedy,PG13,2872.5,4759.8,957
Action,PG13,14344.5,35691.27,958
Comedy,R,33288.93,28079.97,959
Drama,PG13,31008.44,40801.41,960
Comedy,PG13,8145.2,6211.54,961
Comedy,PG,32765.63,49079.22,962
Documentary,R,39294.7,252.42,963
Action,PG13,22012.97,23926.75,964
Action,PG,533.92,3076.2,965
Drama,PG13,11156.03,44844.31,966
Comedy,R,8467.82,24566.52,967
Comedy,PG,29385.99,22076.35,968
Action,PG13,13244.41,24281.95,969
Comedy,PG13,23415.18,19779.6,970
Action,PG13,23120.93,7130.73,971
Action,PG,18102.16,25868.15,972
Comedy,R,2744.41,16625.85,973
Comedy,PG,30109.5,16787.97,974
Documentary,PG,39350.59,35693.05,975
Drama,PG,23145.16,44582.5,976
Comedy,PG13,35570.23,9073.16,977
Drama,PG13,37285.83,48416.74,978
Documentary,PG13,9472.36,33936.4,979
Action,PG13,22540.8,31983.25,980
Documentary,R,36347.69,25921.57,981
Action,PG13,16511.81,48972.88,982
Action,PG13,36173.45,32381.38,983
Comedy,PG,18574.54,16588.58,984
Drama,R,8477.91,7577.45,985
Documentary,R,6387.39,39555.23,986
Action,PG,31562.8,2875.09,987
Comedy,PG13,4804.83,17237.8,988
Drama,R,22033.92,30572.91,989
Documentary,PG,18562.39,48240.46,990
Drama,PG13,14011.05,33983.87,991
Action,PG,25097.39,9323.61,992
Documentary,PG,33883.08,25633.68,993
Documentary,PG13,31245.61,11584.54,994
Documentary,PG13,19566.22,44639.26,995
Action,PG,10580.35,17593.83,996
Documentary,PG13,26060.71,33590.19,997
Comedy,PG,22039.08,36531.12,998
Documentary,PG,37457.89,45591.61,999
Documentary,PG13,17602.23,33756.98,1000
Documentary,PG,10535.17,35924.84,1001
Action,PG,27656.63,48729.08,1002
Drama,R,34182.26,30055.35,1003
Documentary,PG,32268.14,42237.68,1004
Drama,PG,16460,40399.72,1005
Drama,PG13,304.07,35341.89,1006
Drama,PG,1689.07,24637.61,1007
Documentary,PG13,23797.5,24742.99,1008
Comedy,PG13,2525.52,14808.03,1009
Documentary,PG13,8569.55,40719.3,1010
Comedy,PG,13359.3,26806.47,1011
Documentary,R,7293.73,37945.72,1012
Comedy,R,13260.63,4421.48,1013
Action,PG13,22223.95,39273.5,1014
Drama,R,31240.82,43945.45,1015
Action,PG13,28224.32,45386.09,1016
Action,PG,27886.27,30222.98,1017
Documentary,PG,895.2,35378.98,1018
Action,PG,21863.79,867.03,1019
Documentary,PG13,38168.72,13238.21,1020
Comedy,PG13,9787.04,10389.2,1021
Drama,R,19613.32,30210.63,1022
Drama,PG,26495.32,35491.8,1023
Action,R,19594.7,11786.8,1024
Documentary,PG,7000.73,7959.76,1025
Action,PG13,36179.36,35495.99,1026
Drama,PG,8158.39,18506.5,1027
Drama,PG13,2931.07,33657.42,1028
Action,R,28221.71,23535.55,1029
Drama,PG,21227.8,32008.79,1030
Action,PG13,19095.12,24576.16,1031
Drama,R,34972.09,49243.86,1032
Action,PG13,15533.97,23081.94,1033
Documentary,PG13,22304.38,16439.28,1034
Comedy,R,33446.51,35128,1035
Comedy,PG13,9527.36,640.36,1036
Documentary,PG,24731,22635.35,1037
Comedy,PG13,34788.27,9748.2,1038
Comedy,PG,17881.21,7012.45,1039
Comedy,PG,2471.46,21900.87,1040
Documentary,PG,622.09,42293.87,1041
Comedy,PG,18596.23,44236.08,1042
Documentary,PG13,26877.11,10162.3,1043
Action,PG,9052.09,29921.98,1044
Comedy,PG13,29008.44,37682.65,1045
Drama,PG13,38041.59,33471.72,1046
Action,R,28074.9,21661.25,1047
Action,PG13,25470.47,37035.48,1048
Drama,PG,22999.71,1052.72,1049
Action,PG13,6769.66,31679.07,1050
Drama,R,19813.39,16900.52,1051
Action,R,31188.8,48285.11,1052
Comedy,PG,33335.6,39125.38,1053
Drama,PG,30164.31,2313.09,1054
Documentary,PG,26766.49,24885.75,1055
Drama,PG,26362.01,34179.74,1056
Documentary,R,14515.81,36980.66,1057
Comedy,PG13,36540.88,28430.28,1058
Comedy,PG,34963.86,7316.2,1059
Drama,R,30751.36,40661.35,1060
Comedy,R,26497.7,36752.68,1061
Drama,PG,32346.26,13004.84,1062
Comedy,PG13,25813.32,49534.31,1063
Drama,PG13,5265.97,40401.44,1064
Documentary,PG13,5416.6,30014.73,1065
Documentary,PG,36707.84,19166.35,1066
Action,R,37126.19,35071.31,1067
Comedy,PG13,8779.8,31394.99,1068
Action,R,8952.43,36890.2,1069
Comedy,PG,1801.43,44291.17,1070
Action,PG13,14249.38,4451.89,1071
Action,R,34882.57,14522.71,1072
Documentary,PG,22822.6,44135.11,1073
Drama,PG,4489.49,42400.68,1074
Action,PG13,26945.93,10317.3,1075
Documentary,R,25016.53,2402.76,1076
Documentary,PG,39316.25,30100.08,1077
Documentary,R,22995.61,22189.04,1078
Drama,PG13,14905.73,7174.82,1079
Action,PG13,232.2,32060.6,1080
Comedy,PG13,14078.15,4782.69,1081
Documentary,PG,5301.54,27824.28,1082
Action,PG13,9163.41,16241.17,1083
Action,R,21951.47,42321.52,1084
Documentary,PG13,38860.54,27650.79,1085
Action,PG13,19192.43,20021.74,1086
Action,PG13,30374.71,38786.22,1087
Comedy,PG,1407.91,9003.97,1088
Drama,PG13,27532.51,34488.87,1089
Action,PG13,7449.52,23438.65,1090
Comedy,PG,5967.72,10791.01,1091
Action,R,19244.39,23215.7,1092
Documentary,PG13,12323.73,6870.03,1093
Documentary,R,7645.8,33548.74,1094
Drama,PG,9658.4,14018.71,1095
Documentary,PG13,5968.17,39036.74,1096
Comedy,R,37984.94,45509.25,1097
Drama,R,4828.85,8711.52,1098
Comedy,R,2860.97,20763.15,1099
Documentary,R,27717.88,42260.99,1100
Comedy,PG13,9943.34,39078.6,1101
Action,R,1536.62,3124.35,1102
Documentary,PG,25200.58,34550.32,1103
Drama,PG13,6292.7,25622.94,1104
Action,PG,19118.76,38682.53,1105
Documentary,R,5271.6,40851.19,1106
Drama,PG13,27230.91,43840.81,1107
Drama,PG,18469.31,14378.17,1108
Documentary,PG13,27028.15,27046.64,1109
Drama,R,24075.8,33629.25,1110
Action,PG,31872.55,34156.05,1111
Action,PG,15280.48,47065.59,1112
Action,PG13,6876.17,43004.97,1113
Comedy,PG13,16692.49,7408.53,1114
Documentary,PG,37831.65,28147.04,1115
Documentary,PG,32425.2,32445.37,1116
Drama,PG13,36435.96,20684.24,1117
Drama,PG13,4227.41,45226.31,1118
Documentary,PG,10745.67,33077.17,1119
Documentary,PG13,11842.51,8805.95,1120
Documentary,PG,39689.87,4216.71,1121
Drama,PG,5984.64,25608.59,1122
Documentary,PG13,20060.49,19314.78,1123
Drama,PG13,28131.51,222.49,1124
Documentary,PG,9336.22,22170.07,1125
Drama,R,39410.12,21592.72,1126
Drama,PG,852.74,12316.47,1127
Action,R,38293.89,24107.58,1128
Drama,R,28297.36,16627.47,1129
Drama,R,10806.59,43699.08,1130
Comedy,PG,2526.59,9504.9,1131
Drama,PG13,7963.29,9178.09,1132
Drama,PG13,8866.78,35225.58,1133
Drama,PG,3838.17,36964.06,1134
Drama,PG13,15247.84,5883.03,1135
Comedy,R,9456.48,46251.1,1136
Comedy,PG13,23238.82,2292.65,1137
Documentary,R,706.89,10250.9,1138
Drama,PG13,26616.7,27713.23,1139
Documentary,PG13,31754.19,8367.92,1140
Comedy,PG13,3566.31,37716.69,1141
Comedy,R,21285.51,27333.13,1142
Action,R,19895.46,43563.19,1143
Action,PG13,10511.51,37367.11,1144
Comedy,PG,13958.53,36431.73,1145
Action,R,8020.51,17739.51,1146
Documentary,PG13,29331.94,44737.46,1147
Drama,PG,32167.7,10385.9,1148
Action,PG,9000.44,13959.56,1149
Comedy,R,3813.34,29326.78,1150
Action,PG,22836.01,24981.98,1151
Documentary,PG,14238.19,24235.3,1152
Documentary,R,32889.11,7274.22,1153
Drama,PG,8130.1,43580.86,1154
Drama,PG13,25657.25,45211.38,1155
Documentary,PG,36182.57,18266.83,1156
Drama,R,8473.45,19379.96,1157
Documentary,R,32463.92,32744.87,1158
Drama,PG13,18797.63,46141.88,1159
Documentary,PG13,3689.79,46178.85,1160
Drama,PG13,5479.62,25654.6,1161
Action,PG,8647.95,35485.08,1162
Comedy,R,19781,28698.46,1163
Comedy,PG13,10033.31,32854.51,1164
Action,PG13,15978.77,8533.04,1165
Documentary,R,39450.26,36550.09,1166
Drama,PG13,34918.99,13450.43,1167
Documentary,R,32908.52,37982.01,1168
Action,PG13,18995.27,47264.59,1169
Drama,PG,18075.56,12706.37,1170
Drama,PG,36611.12,9690.41,1171
Drama,PG13,7606.89,31561.4,1172
Action,PG,36575.64,135.21,1173
Drama,PG13,12755.51,38472.28,1174
Documentary,R,16430.95,28486.44,1175
Documentary,PG13,8239.39,38854.71,1176
Action,R,34245.78,5034.42,1177
Comedy,PG13,31943.32,36406.35,1178
Documentary,R,28179.92,37969.39,1179
Documentary,PG13,38970.65,48315,1180
Comedy,PG,36470.8,23516.5,1181
Comedy,PG13,26290.61,2550.44,1182
Documentary,PG13,13701.62,42358.87,1183
Documentary,PG13,31444.05,43961.86,1184
Drama,R,21296.39,19215.94,1185
Comedy,PG13,35340,11076.97,1186
Drama,PG,31155.31,45434.13,1187
Documentary,PG,16705.68,38220.17,1188
Action,PG13,30617.14,35416.62,1189
Comedy,R,18929.2,30802.81,1190
Drama,PG,9780.85,20382.4,1191
Comedy,PG,241.84,29052.33,1192
Documentary,R,4571.96,26428.82,1193
Documentary,PG,26412.01,24427.18,1194
Comedy,R,28413.4,41108.63,1195
Action,PG13,36995.26,19669.17,1196
Drama,PG,18373.14,27660.37,1197
Documentary,PG13,18568.09,47568.31,1198
Comedy,PG,13194.75,48689.66,1199
Drama,PG13,12945.17,732.05,1200
Drama,PG13,30449.23,37958.67,1201
Comedy,PG13,18675.73,47714.98,1202
Comedy,PG,2258.58,34929.84,1203
Action,PG,10056.44,11370.71,1204
Drama,PG,31310.77,19667.06,1205
Documentary,PG,27720.04,44272.71,1206
Drama,PG13,5179.62,38616.33,1207
Drama,PG13,4845.15,32777.11,1208
Action,PG13,30866.03,19997.06,1209
Documentary,R,36065.3,48265.4,1210
Drama,PG,27170.25,12638.27,1211
Drama,PG,21803.59,14677.77,1212
Drama,R,35308.46,22926.67,1213
Documentary,PG,29204.09,4990.3,1214
Documentary,PG,27082.56,29267.47,1215
Documentary,PG,5235.59,21438.79,1216
Drama,R,544.92,29301.8,1217
Action,PG,3937.44,36808.19,1218
Drama,PG,19320.25,25795.48,1219
Drama,PG,22275.4,10467.72,1220
Drama,R,9445.8,21469.79,1221
Comedy,R,16799.49,33025.37,1222
Drama,R,28431.02,19876.53,1223
Comedy,PG,38050.41,5155.43,1224
Documentary,PG,12428.17,25379.29,1225
Documentary,R,29127.37,45707,1226
Documentary,R,16029.07,46775.89,1227
Comedy,PG13,25272.38,43227.41,1228
Documentary,R,5278.12,17985.27,1229
Drama,R,19726.31,26815.44,1230
Action,PG13,8234.1,39043.49,1231
Documentary,R,3981.1,17877.24,1232
Documentary,R,8783.01,7676.77,1233
Comedy,PG13,34001.25,34246.82,1234
Action,PG13,34306.22,32438.93,1235
Comedy,R,9312.59,886.7,1236
Drama,PG,10373.84,47284.92,1237
Documentary,PG,4916.99,28731.1,1238
Comedy,R,8954.34,10576.28,1239
Drama,R,23176.39,33629.03,1240
Drama,PG,16591.71,36125.25,1241
Documentary,PG13,32744.97,18726.38,1242
Action,PG13,24192.84,36923.16,1243
Comedy,PG13,395.67,34843.95,1244
Drama,PG13,24752.2,8486.3,1245
Documentary,PG13,31086.38,10840.7,1246
Comedy,PG,22488.6,31535.49,1247
Action,PG13,30452.3,10085.9,1248
Drama,PG13,17054.91,36058.55,1249
Documentary,PG13,16854.71,32967.16,1250
Comedy,PG13,26572.25,7723.7,1251
Drama,PG13,39389.42,28126.15,1252
Action,PG13,33907.25,46833.55,1253
Action,R,19239.64,5736.87,1254
Drama,PG,33549.56,5699.95,1255
Drama,PG,33195.2,15431.77,1256
Drama,PG13,32637.98,16248.08,1257
Action,PG,7579.39,23965.51,1258
Drama,PG,16706.9,43359.74,1259
Documentary,PG13,11048.43,33023.04,1260
Drama,PG,27647.18,44664.11,1261
Comedy,PG,35889.38,19997.41,1262
Comedy,PG13,33949.21,32813.46,1263
Action,R,14773.65,46476.26,1264
Drama,PG13,25052.2,27955.02,1265
Action,PG13,39875.63,47549.91,1266
Action,R,14373.93,47699.14,1267
Drama,R,6340.75,10714.37,1268
Drama,PG13,5633.65,36312.06,1269
Comedy,PG,28128.18,46376.81,1270
Documentary,PG13,39920.84,47622.17,1271
Documentary,PG13,29491.69,46594.59,1272
Drama,PG13,21047.47,21172.44,1273
Drama,PG13,29299.35,24744.04,1274
Documentary,PG,18044.51,7559.78,1275
Action,PG13,12902.95,41924.51,1276
Comedy,R,25173.5,49123.32,1277
Documentary,PG,32295.06,48581.91,1278
Action,PG13,28655.09,26112.21,1279
Drama,PG13,37944.59,7730.76,1280
Action,PG13,11525.01,28945.62,1281
Comedy,PG,9967.68,25800.2,1282
Comedy,PG13,11350.07,21361.47,1283
Drama,PG13,27546.57,28070.84,1284
Comedy,PG13,24440.71,2124.63,1285
Action,PG,35523.18,3996.33,1286
Drama,PG13,27149.34,43915.83,1287
Action,PG13,4246.84,20666.94,1288
Comedy,R,35462.07,11281.43,1289
Documentary,R,32720.7,26961.81,1290
Documentary,PG,19178.41,31367.6,1291
Drama,R,32252.65,1532.18,1292
Documentary,R,2730.03,3256.14,1293
Documentary,R,8094.62,19895.35,1294
Action,PG13,25396.1,417.89,1295
Action,PG13,12920.16,11696.96,1296
Drama,R,10649.77,46171.83,1297
Action,PG13,15636.72,36329.88,1298
Action,R,10619.71,43069.71,1299
Comedy,R,34295.53,27734.14,1300
Action,PG,4742.55,45765.68,1301
Drama,R,13083.15,34935.28,1302
Drama,R,8909.17,15610.57,1303
Drama,R,26104.51,28976,1304
Drama,PG,37776.04,41064.68,1305
Comedy,PG13,17399.16,31313.42,1306
Comedy,R,2706.14,36878.91,1307
Drama,R,13504.36,3252.57,1308
Documentary,PG13,20878.89,37893.31,1309
Drama,R,12623.88,29763.57,1310
Documentary,PG13,28306.27,17521.26,1311
Drama,R,26050.05,38202.12,1312
Documentary,PG13,39507.75,26470.75,1313
Documentary,R,25846.49,33669.82,1314
Documentary,PG13,14166.98,3611.35,1315
Action,PG13,38655.81,10193.8,1316
Comedy,PG,15524.32,44830.94,1317
Action,R,18968.86,29081.67,1318
Action,PG13,10043.6,4053.58,1319
Action,PG,25766.75,43522.23,1320
Documentary,R,15795.84,6063.03,1321
Action,PG,21457.26,39966.43,1322
Drama,R,39059.44,43419.08,1323
Action,PG,10197.4,5016.97,1324
Action,R,28704.96,35879.87,1325
Action,PG,8741.12,39267.55,1326
Drama,PG,32785.21,6416.81,1327
Drama,PG13,35089.59,6266.84,1328
Drama,PG,20235.14,13018.85,1329
